,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
10,Emailingprofesionalmasivos,"Talking to someone who constantly jumps from one unrelated topic to the next is a strange experience. The entire conversation seems random and unfocused, which makes it hard to stay engaged, and easy to say, I gotta go. Needless to say, its annoying to talk t… [+8075 chars]","Talking to someone who constantly jumps from one unrelated topic to the next is a strange experience. The entire conversation seems random and unfocused, which makes it hard to stay engaged, and easy to say, “I gotta go”. Needless to say, it’s annoying to tal…",2018-11-28T01:25:42Z,"{'id': None, 'name': 'Emailingprofesional.com'}",The Professional Writer’s List of Transition Words & Phrases - eMail Marketing,http://emailingprofesional.com/2018/11/28/the-professional-writers-list-of-transition-words-phrases-40/,https://no-cache.hubspot.com/cta/default/53/fbd6976f-3fe7-47ac-ac48-f70762243622.png,273
11,"David Cottle, Analyst, David Cottle",Japanese Yen Technical Analysis Talking Points: USD/JPY remains biased upward For as long as key support holds it look set for gains EUR/JPY looks shakier and more consolidative Get live and interactive coverage of all major Japanese economic data at the Dail… [+2786 chars],The Japanese Yen remains under the broad pressure against the US Dollar which has dominated 2018. USD/JPY bulls now have a reasonable platform from which to try for the year’s peak again,2018-11-28T01:30:00Z,"{'id': None, 'name': 'Dailyfx.com'}",Japanese Yen Technical Analysis: USD/JPY Base Looks Very Firm,https://www.dailyfx.com/forex/technical/home/analysis/usd-jpy/2018/11/28/Japanese-Yen-Techical-Analysis-USDJPY-Support-Looks-Firm.html,,253
12,Jarrod Overson,"In late October an issue was opened on an extremely popular node.js tool, nodemon, describing a deprecation warning that was being logged to the console. Warnings like these generally arent too uncommonthis one seemed harmless and wasnt related to the nodemon… [+7192 chars]","How an npm package was taken over to infect mobile apps and steal bitcoins. In late October an issue was opened on an extremely popular node.js tool, nodemon, describing a deprecation warning that was being logged to the console. Warnings like these generally…",2018-11-28T01:56:00Z,"{'id': None, 'name': 'Medium.com'}",Exploiting developer infrastructure is insanely easy,https://medium.com/@jsoverson/exploiting-developer-infrastructure-is-insanely-easy-9849937e81d4,https://cdn-images-1.medium.com/max/1200/1*_21HefmpyILTL9Z6rpaHQA.jpeg,209
13,onlineeditor@nationalsecuritylawbrief.com,"By: Maria Latimer Election security has been an immense topic of debate since President Donald Trump secured the 2016 Presidential Election. Rumors swirled around media outlets, journals, and social media platforms insinuating that our election process, proce… [+4769 chars]","By: Maria Latimer Election security has been an immense topic of debate since President Donald Trump secured the 2016 Presidential Election. Rumors swirled around media outlets, journals, and social media platforms insinuating that our election process, proce…",2018-11-28T01:56:00Z,"{'id': None, 'name': 'Nationalsecuritylawbrief.com'}",Election Security in an Age of Electoral Cyber Warfare - The National Security Law Brief,http://nationalsecuritylawbrief.com/2018/11/27/election-security-in-an-age-of-electoral-cyber-warfare,https://i1.wp.com/nationalsecuritylawbrief.com/wp-content/uploads/2018/11/shutterstock_statecybersecurity.jpg?fit=939%2C724,234
14,Getty Images,"NEW YORK: When cryptocurrency issuers want positive coverage for their virtual coins, they buy it. Self-proclaimed social media personalities charge thousands of dollars for video reviews. Research houses accept payments in the cryptocurrencies they are analy… [+15805 chars]",Self-proclaimed social media personalities charge thousands of dollars for video reviews.,2018-11-28T02:23:35Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","Little known to many investors, cryptocurrency reviews are for sale",https://economictimes.indiatimes.com/markets/stocks/news/little-known-to-many-investors-cryptocurrency-reviews-are-for-sale/articleshow/66837463.cms,"https://img.etimg.com/thumb/msid-66837500,width-1070,height-580,imgsize-699036,overlay-etmarkets/photo.jpg",197
15,,event-stream npm flatmap-stream event-stream flatmap-stream copay Bitcoin event-stream@3.3.6 flatmap-stream@0.1.1 flatmap-stream@0.1.1 event-stream@3.3.6 flatmap-stream@0.1.1 package.json event-stream@3.3.6 npmunpublish npm ls event-stream flatmap-stream npmV… [+738 chars],"## 概要

[event-stream](https://github.com/dominictarr/event-stream)というnpmパッケージに攻撃コードが混入されました。攻撃コードは[flatmap-stream](ht...",2018-11-28T03:05:26Z,"{'id': None, 'name': 'Qiita.com'}",2018/11/27に判明したnpmパッケージ乗っ取りについて - Qiita,https://qiita.com/azs/items/b15bc456bee3a7892950,https://cdn.qiita.com/assets/qiita-fb-2887e7b4aad86fd8c25cea84846f2236.png,239
16,Villamayor Capital,"The recently released quarterly report of BTCS Inc. ( OTCQB:BTCS ) shows that the company lost 94% of its total amount of assets and 99% of its total amount of cash. As of November 26, 2018, the companys market capitalization is $7.44 million with cash and di… [+8401 chars]",BTCS casts itself as an early entrant in the Digital Asset market and one of the first publicly traded companies to be involved with Digital Assets and blockcha,2018-11-28T03:27:50Z,"{'id': None, 'name': 'Seekingalpha.com'}",BTCS Is Not Bitcoin,https://seekingalpha.com/article/4224966-btcs-bitcoin,https://static.seekingalpha.com/uploads/2018/11/27/saupload_pu77dM0sn9WQLvv_zmtkIXG7CMqSn01J4MRFtKMhzo2j0QCpFyfbRE8pPGJw0mrLmmGZbd10GKv7b1DHqzGocj9aGeqHc8M9fv59MkL6KPU7eKHUcTsjvjCunDQwZB4KHtTUq9Nc_thumb1.png,17
17,Ricardo Esteves,Global Bitcoin payment service BitPay has warned customers of a vulnerability on a third-party NodeJS package used by the Copay and BitPay apps which could be used to capture users’ private keys. The company said the malicious code was deployed on versions 5.… [+2611 chars],Global Bitcoin payment service BitPay has warned customers of a vulnerability on a third-party NodeJS package used by the Copay and BitPay apps which could be used to capture users’ private keys. The company said the malicious code was deployed on versions 5.…,2018-11-28T03:30:05Z,"{'id': None, 'name': 'Newsbtc.com'}",BitPay Warns Users to Move Funds to New Wallets Amid Malicious Code Outbreak,https://www.newsbtc.com/2018/11/28/bitpay-warns-users-to-move-funds-to-new-wallets-amid-malicious-code-outbreak/,https://www.newsbtc.com/wp-content/uploads/2018/02/code-1839406_1280.jpg,122
18,Kevin Dugan,"The Winklevoss twins probably wont be getting a bitcoin boost this year. Tyler and Cameron Winklevoss, the Harvard-educated brothers who claimed to have helped invent Facebook, have been looking to launch the worlds first exchange-traded fund, or ETF, backed … [+848 chars]","The Winklevoss twins probably won’t be getting a bitcoin boost this year. Tyler and Cameron Winklevoss, the Harvard-educated brothers who claimed to have helped invent Facebook, have been looking to launch the world’s first exchange-traded fund, or ETF, backe…",2018-11-28T03:36:43Z,"{'id': None, 'name': 'Nypost.com'}",Winklevoss twins’ push for SEC’s bitcoin fund approval in limbo,https://nypost.com/2018/11/27/winklevoss-twins-push-for-sec-bitcoin-fund-approval-is-in-limbo/,https://thenypost.files.wordpress.com/2018/11/winklevoss-twins.jpg?quality=90&strip=all&w=1200,89
19,Duncan Riley,"The price of bitcoin has settled as the ongoing war between Bitcoin Cash factions has seemingly come to an end. Bitcoin started plunging in price around Nov. 14 as a hard fork in Bitcoin Cash, itself a fork of bitcoin, spooked investors and saw all cryptocurr… [+2846 chars]","The price of bitcoin has settled as the ongoing war between Bitcoin Cash factions has seemingly come to an end. Bitcoin started plunging in price around Nov. 14 as a hard fork in Bitcoin Cash, itself a fork of bitcoin, spooked investors and saw all cryptocurr…",2018-11-28T03:58:30Z,"{'id': None, 'name': 'Siliconangle.com'}",Bitcoin price stabilizes as Bitcoin Cash war comes to an end,https://siliconangle.com/2018/11/27/bitcoin-price-stabilizes-bitcoin-cash-war-comes-end/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2018/11/bitcoinsleep.jpg,68
20,Allen Scott,"Bitcoinist spoke with Adam Todd, CEO of Digitex Futures, a trading platform that aims to become a commission-free, non-custodial ‘BitMEX’ for cryptocurrencies built on Ethereum. Bitcoinist: What is Digitex Futures? What are you doing thats different/new? Can … [+11048 chars]","Bitcoinist spoke with Adam Todd, CEO of Digitex Futures, a trading platform that aims to become a commission-free, non-custodial ‘BitMEX’ for cryptocurrencies built on Ethereum. Bitcoinist: What is Digitex Futures? What are you doing that’s different/new? Can…",2018-11-28T04:00:22Z,"{'id': None, 'name': 'Bitcoinist.com'}",Meet The Man Who’s Building a Commission-Free ‘BitMEX’ [Interview],https://bitcoinist.com/digitex-commission-free-bitmex-interview/,https://bitcoinist.com/wp-content/uploads/2018/11/photo_2018-11-27_14-45-16.jpg,144
21,,"A student tower block near the University of South Carolinas campus in Columbia makes for an unlikely monument to the confidence some still harbour that digital currencies will eventually loosen Wall Streets grip on financial services. Boasting 800 beds, a ro… [+5059 chars]",Mainstream finance is experimenting with digital tokens despite bitcoin tumble,2018-11-28T04:00:28Z,"{'id': 'financial-times', 'name': 'Financial Times'}",Corners of Wall St remain undeterred by crypto crash,https://www.ft.com/content/03cd69ba-f22e-11e8-9623-d7f9881e729f,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fprod-upp-image-read.ft.com%2F22348362-f255-11e8-9623-d7f9881e729f?source=next-opengraph&fit=scale-down&width=900,49
22,Buck Hodges,"On November 26, 2018, the npm package manager released security advisory 737 regarding the flatmap-stream package. It was determined that this package was malicious, and contained harmful code. In addition, the popular event-stream package was modified to mak… [+1069 chars]","On November 26, 2018, the npm package manager released security advisory 737 regarding the flatmap-stream package. It was determined that this package was malicious, and contained harmful code. In addition, the popular event-stream package was modified to mak…",2018-11-28T04:15:25Z,"{'id': None, 'name': 'Microsoft.com'}",Blocking malicious versions of event-stream and flatmap-stream,https://blogs.msdn.microsoft.com/devops/2018/11/28/blocking-event-stream-and-flatmap-stream/,,15
23,Aayush Jindal,Key Points Bitcoin cash price settled below the $190 and $200 support levels against the US Dollar. There was a break below an ascending channel with support at $172 on the hourly chart of the BCH/USD pair (data feed from Kraken). The pair could correct highe… [+1623 chars],Key Points Bitcoin cash price settled below the $190 and $200 support levels against the US Dollar. There was a break below an ascending channel with support at $172 on the hourly chart of the BCH/USD pair (data feed from Kraken). The pair could correct highe…,2018-11-28T04:28:18Z,"{'id': None, 'name': 'Newsbtc.com'}",Bitcoin Cash Price Analysis: BCH/USD Remains Sell Near $200,https://www.newsbtc.com/2018/11/28/bitcoin-cash-price-analysis-bch-usd-remains-sell-near-200/,https://www.newsbtc.com/wp-content/uploads/2018/04/techanalysis-bch.jpg,97
24,Cho Mu-Hyun,"(Image: Blockchain) South Korea plans to develop a blockchain voting system, with trials starting next month in the private sector. The Ministry of Science and ICT, and the National Election Commission (NEC) said they will develop a blockchain-based online vo… [+2554 chars]",South Korea's Ministry of Science and ICT will develop a blockchain voting system that will go on trial in the private sector in December.,2018-11-28T04:40:48Z,"{'id': None, 'name': 'Zdnet.com'}",​South Korea to develop blockchain voting system,https://www.zdnet.com/article/south-korea-to-develop-blockchain-voting-system/,https://zdnet4.cbsistatic.com/hub/i/r/2018/07/30/ecbcabbc-2dc3-4d6f-80ab-62a5fbfa4261/thumbnail/770x578/226eee2e4df751a64574e6300f48e344/could-blockchain-bring-voting-online.jpg,135
25,Christine Kim,"The second-largest stock exchange in the world is partnering with investment management firm VanEck to bring a host of new cryptocurrency financial products to market. That partnership was officially unveiled during CoinDesk’s Consensus: Invest conference, wh… [+2736 chars]",The second largest stock exchange in the world - NASDAQ - is partnering with investment management firm VanEck to bring to market a new generation of cryptocurrency futures products.,2018-11-28T05:05:29Z,"{'id': None, 'name': 'Coindesk.com'}","Nasdaq, VanEck Partner to Launch ‘Crypto 2.0’ Futures Contracts",https://www.coindesk.com/nasdaq-vaneck-partner-to-launch-crypto-2-0-futures-contracts,https://www.coindesk.com/wp-content/uploads/2018/11/IMG_1894.jpg,29
26,Ethel Jiang,"Bitcoin surged as much as 10% Wednesday, its biggest daily gain since mid-April. It has fallen 40% since November 14, a few days before a hard fork in its rival bitcoin cash. Over the long run, cryptocurrencies are in good shape because the blockchain industr… [+1839 chars]","Bitcoin surged as much as 10% Wednesday, its biggest daily gain since mid-April. It has fallen 40% since November 14, a few days before a hard fork in its rival bitcoin cash. More »",2018-11-28T05:08:00Z,"{'id': None, 'name': 'Businessinsider.com.au'}","Bitcoin is soaring, and on track for its biggest gain since April",https://www.businessinsider.com.au/bitcoin-price-soaring-and-on-track-for-its-biggest-gain-since-april-2018-11,https://static.businessinsider.com/image/5b2d480b1ae6621b008b52f0-640.jpg,141
27,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen …",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcolabs+%28Co.Labs%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",131
28,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","After weeks of bottoming out, it looks like there may be some hope for the cryptocurrency. Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency ha…",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",139
29,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen …",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=rss&utm_source=rss&utm_medium=feed&utm_campaign=rss+fastcompany&utm_content=rss,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",74
30,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","After weeks of bottoming out, it looks like there may be some hope for the cryptocurrency. Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency ha…",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",1
31,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","After weeks of bottoming out, it looks like there may be some hope for the cryptocurrency. Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency ha…",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcoexist%2Ffeed+%28Co.Exist%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",20
32,Cale Guthrie Weissman,"Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency has been nosediving –its price went below $3,600, the lowest point the digital coin has seen … [+903 chars]","After weeks of bottoming out, it looks like there may be some hope for the cryptocurrency. Crypto traders may be able to breath a sigh of relief, as the price of bitcoin seems to be going up–at least a little bit. For the last few weeks, the cryptocurrency ha…",2018-11-28T05:32:51Z,"{'id': None, 'name': 'Fastcompany.com'}",Is bitcoin about to rebound?,https://www.fastcompany.com/90273392/is-bitcoin-about-to-rebound?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcocreate%2Ffeed+%28Co.Create%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/w_596,c_limit,q_auto:best,f_auto/wp-cms/uploads/2018/11/Screen-Shot-2018-11-28-at-11.11.53-AM.png",18
33,Zoey Chong,"iFlytek's voice translator won't tell you what ""Tiananmen square"" is in Chinese. Artur Widak/NurPhoto via Getty Images More Chinese tech firms are erring on the side of caution when it comes to policing content on their platforms. iFlytek, a voice recognition… [+1997 chars]","The app won't translate ""Tiananmen square"" or ""independence"".",2018-11-28T05:36:49Z,"{'id': None, 'name': 'Cnet.com'}","A Chinese translation app is censoring politically sensitive terms, report says",https://www.cnet.com/news/a-chinese-translation-app-is-censoring-politically-sensitive-terms-report-says/,https://cnet2.cbsistatic.com/img/dA7G357icNK2y8ird-M9PZzmU2U=/724x407/2018/11/28/f805d1cc-f659-4dad-9614-35549ee406a3/gettyimages-855123584.jpg,276
34,Jared Dillian,The main problem with most investors is that they have a very small imagination. GE (NYSE: GE ) is a single-digit midget. Who could have predicted that? I have been speculating about the probability that GE could go bankrupt. Bankrupt? A stock that was in the… [+4667 chars],"Investors tend to have a hard time selling assets that are on the way down. GE is not temporarily mispriced, don't fall into this trap. With $181 billion in deb",2018-11-28T05:53:40Z,"{'id': None, 'name': 'Seekingalpha.com'}",GE's Crash Holds An Important Lesson About Investing,https://seekingalpha.com/article/4224980-ges-crash-holds-important-lesson-investing,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,247
35,"David Cottle, Analyst, David Cottle",Asian Stocks Talking Points: Most regional bourses managed to gain once more Hopeful trade comment from the White House clearly helped The US Dollar was supported by the latest Federal Reserve commentary Find out what retail foreign exchange investors make of… [+2986 chars],G20 meetings have under-delivered before but stock investors seem hopeful that this weekend’s Argentinian edition can at least bring a more constructive tone to trade talks,2018-11-28T05:56:00Z,"{'id': None, 'name': 'Dailyfx.com'}","Asian Stocks Still Supported By Hopes For Trump, Xi G20 Meet",https://www.dailyfx.com/forex/market_alert/2018/11/28/Asian-Stocks-Still-Supported-By-Hopes-For-Trump-Xi-G20-Meet.html,,201
36,Zoey Chong,"iFlytek's voice translator won't tell you what ""Tiananmen square"" is in Chinese. Artur Widak/NurPhoto via Getty Images More Chinese tech firms are erring on the side of caution when it comes to policing content on their platforms. iFlytek, a voice recognition… [+1997 chars]",iFlytek's app won't translate “Tiananmen square” or “independence”.,2018-11-28T06:09:05Z,"{'id': None, 'name': 'Cnet.com'}","A Chinese translation app is censoring politically sensitive terms, report says - CNET",https://www.cnet.com/news/a-chinese-translation-app-is-censoring-politically-sensitive-terms-report-says-iflytek/,https://cnet2.cbsistatic.com/img/dA7G357icNK2y8ird-M9PZzmU2U=/724x407/2018/11/28/f805d1cc-f659-4dad-9614-35549ee406a3/gettyimages-855123584.jpg,116
